,index,benchmark,label,runtime,runtime_label,error,error_label,runtime_pred,error_pred,runtime_score,error_score
1968,1968,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1969,1969,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5732155442237854,0.7549965381622314
1970,1970,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1971,1971,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5761502981185913,0.7243727445602417
1972,1972,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1973,1973,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5717833042144775,0.7541520595550537
1974,1974,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1975,1975,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5724450945854187,0.7548843026161194
1976,1976,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1977,1977,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5729957818984985,0.754452645778656
1978,1978,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1979,1979,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1980,1980,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1981,1981,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1982,1982,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1983,1983,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1984,1984,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1985,1985,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5795990824699402,0.7508828043937683
1986,1986,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1987,1987,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1988,1988,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1989,1989,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5780990719795227,0.7485381364822388
1990,1990,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1991,1991,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5797374844551086,0.7467961311340332
1992,1992,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1993,1993,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5826174020767212,0.7269811034202576
1994,1994,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1995,1995,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5681859254837036,0.7359871864318848
1996,1996,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1997,1997,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5813651084899902,0.7660757303237915
1998,1998,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
1999,1999,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5716540217399597,0.7399595975875854
2000,2000,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2001,2001,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5632740259170532,0.7336004376411438
2002,2002,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2003,2003,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5656405091285706,0.7426655292510986
2004,2004,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2005,2005,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5838026404380798,0.7581643462181091
2006,2006,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2007,2007,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5835123062133789,0.7683299779891968
2008,2008,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2009,2009,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5844066143035889,0.7671377062797546
2010,2010,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2011,2011,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5795556902885437,0.7547158598899841
2012,2012,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2013,2013,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794293880462646,0.7579877376556396
2014,2014,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2015,2015,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767886638641357,0.7271704077720642
2016,2016,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2017,2017,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793667435646057,0.7592653036117554
2018,2018,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2019,2019,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793666243553162,0.7581905126571655
2020,2020,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2021,2021,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793553590774536,0.7592384219169617
2022,2022,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2023,2023,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793349742889404,0.7595119476318359
2024,2024,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2025,2025,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792820453643799,0.7613561749458313
2026,2026,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2027,2027,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792904496192932,0.7604114413261414
2028,2028,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2029,2029,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794390439987183,0.755790650844574
2030,2030,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2031,2031,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794296860694885,0.7579863667488098
2032,2032,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2033,2033,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793671011924744,0.7592629790306091
2034,2034,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2035,2035,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793669819831848,0.7581847906112671
2036,2036,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2037,2037,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5753430724143982,0.7437283992767334
2038,2038,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2039,2039,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793555974960327,0.7592304348945618
2040,2040,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2041,2041,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793351531028748,0.759494423866272
2042,2042,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2043,2043,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792821645736694,0.7613399624824524
2044,2044,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2045,2045,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792908072471619,0.7603938579559326
2046,2046,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2047,2047,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794390439987183,0.7557905912399292
2048,2048,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2049,2049,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794296860694885,0.7579864263534546
2050,2050,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2051,2051,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793671011924744,0.7592631578445435
2052,2052,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2053,2053,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.57937091588974,0.7579547166824341
2054,2054,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2055,2055,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793555974960327,0.759230375289917
2056,2056,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2057,2057,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793351531028748,0.759494423866272
2058,2058,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2059,2059,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.567846953868866,0.7428746819496155
2060,2060,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2061,2061,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792822241783142,0.7613399624824524
2062,2062,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2063,2063,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792906880378723,0.7603853344917297
2064,2064,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2065,2065,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794817805290222,0.7528820037841797
2066,2066,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2067,2067,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.579471230506897,0.7555610537528992
2068,2068,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2069,2069,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794044137001038,0.7578626871109009
2070,2070,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2071,2071,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794065594673157,0.7565715312957764
2072,2072,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2073,2073,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793951153755188,0.7579914331436157
2074,2074,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2075,2075,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793713927268982,0.7585943937301636
2076,2076,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2077,2077,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.579314649105072,0.761185348033905
2078,2078,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2079,2079,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793263912200928,0.7601505517959595
2080,2080,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2081,2081,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5726642608642578,0.7526122331619263
2082,2082,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2083,2083,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794390439987183,0.7557905912399292
2084,2084,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2085,2085,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794297456741333,0.7579864263534546
2086,2086,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2087,2087,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793671011924744,0.7592629790306091
2088,2088,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2089,2089,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793669819831848,0.7581847906112671
2090,2090,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2091,2091,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793555974960327,0.7592304348945618
2092,2092,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2093,2093,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793352127075195,0.759494423866272
2094,2094,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2095,2095,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792822241783142,0.7613399624824524
2096,2096,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2097,2097,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792907476425171,0.7603939175605774
2098,2098,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2099,2099,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.579439103603363,0.7557905912399292
2100,2100,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2101,2101,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5794296860694885,0.7579865455627441
2102,2102,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2103,2103,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5759795904159546,0.7500582337379456
2104,2104,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2105,2105,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793671011924744,0.7592629790306091
2106,2106,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2107,2107,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793651938438416,0.758272647857666
2108,2108,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2109,2109,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793538689613342,0.7593179941177368
2110,2110,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2111,2111,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5793351531028748,0.7594943046569824
2112,2112,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2113,2113,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792822241783142,0.7613400816917419
2114,2114,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2115,2115,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5792889595031738,0.7604727745056152
2116,2116,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2117,2117,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806860327720642,0.7707810997962952
2118,2118,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2119,2119,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5662749409675598,0.7223397493362427
2120,2120,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2121,2121,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.57723468542099,0.7499393224716187
2122,2122,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2123,2123,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5776707530021667,0.7490924000740051
2124,2124,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2125,2125,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5682676434516907,0.7454202771186829
2126,2126,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2127,2127,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767418146133423,0.7500032186508179
2128,2128,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2129,2129,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5772270560264587,0.7501545548439026
2130,2130,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2131,2131,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.577621340751648,0.7496910691261292
2132,2132,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2133,2133,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767214894294739,0.7500459551811218
2134,2134,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2135,2135,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5772270560264587,0.7501547336578369
2136,2136,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2137,2137,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5776602625846863,0.7509994506835938
2138,2138,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2139,2139,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767402648925781,0.7517576217651367
2140,2140,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2141,2141,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5806881189346313,0.7539165616035461
2142,2142,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2143,2143,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5202733278274536,0.7663443088531494
2144,2144,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2145,2145,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5517464280128479,0.7625883221626282
2146,2146,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2147,2147,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5811054110527039,0.7371866703033447
2148,2148,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2149,2149,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5745501518249512,0.7525854706764221
2150,2150,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2151,2151,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5746002197265625,0.7547340393066406
2152,2152,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2153,2153,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5724694728851318,0.7545205950737
2154,2154,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2155,2155,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5775333642959595,0.7574110627174377
2156,2156,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2157,2157,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5739141702651978,0.757817804813385
2158,2158,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2159,2159,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.552453339099884,0.7728998064994812
2160,2160,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2161,2161,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5524142980575562,0.7729126214981079
2162,2162,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2163,2163,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5695753693580627,0.772591769695282
2164,2164,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2165,2165,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4692331552505493,0.7686891555786133
2166,2166,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2167,2167,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.47195491194725037,0.7593126893043518
2168,2168,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2169,2169,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5567267537117004,0.735363781452179
2170,2170,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2171,2171,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5745041966438293,0.7544256448745728
2172,2172,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2173,2173,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5753113031387329,0.7589636445045471
2174,2174,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2175,2175,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5757418870925903,0.7588583827018738
2176,2176,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2177,2177,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5762217044830322,0.7586883902549744
2178,2178,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2179,2179,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5782069563865662,0.7573826313018799
2180,2180,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2181,2181,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2182,2182,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2183,2183,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5480518937110901,0.7586376070976257
2184,2184,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2185,2185,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5699484944343567,0.7572206258773804
2186,2186,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2187,2187,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2188,2188,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2189,2189,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2190,2190,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2191,2191,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5795111656188965,0.7567430138587952
2192,2192,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2193,2193,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5722573399543762,0.7491620779037476
2194,2194,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2195,2195,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5670177340507507,0.7579333782196045
2196,2196,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2197,2197,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5676800608634949,0.7564835548400879
2198,2198,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2199,2199,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5805850625038147,0.7567601203918457
2200,2200,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2201,2201,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5351396203041077,0.7583767771720886
2202,2202,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2203,2203,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.3274616301059723,0.749823272228241
2204,2204,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2205,2205,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.3260878026485443,0.7512407302856445
2206,2206,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2207,2207,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5581122040748596,0.7560517191886902
2208,2208,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2209,2209,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5600399971008301,0.7561619281768799
2210,2210,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2211,2211,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.533017635345459,0.7564780116081238
2212,2212,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2213,2213,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5765820741653442,0.7555767893791199
2214,2214,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2215,2215,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.575995683670044,0.7512069940567017
2216,2216,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2217,2217,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.32585352659225464,0.7526995539665222
2218,2218,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2219,2219,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5560795664787292,0.7568309903144836
2220,2220,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2221,2221,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4771363139152527,0.7615572810173035
2222,2222,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2223,2223,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5772696137428284,0.7555643916130066
2224,2224,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2225,2225,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5550712943077087,0.7581167221069336
2226,2226,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2227,2227,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4819154143333435,0.7616817355155945
2228,2228,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2229,2229,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.4792560338973999,0.7615497708320618
2230,2230,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2231,2231,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5743327140808105,0.7525454759597778
2232,2232,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2233,2233,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5788173675537109,0.7565851211547852
2234,2234,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2235,2235,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5771828889846802,0.7560533881187439
2236,2236,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2237,2237,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5710117220878601,0.7512407898902893
2238,2238,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2239,2239,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5771766304969788,0.7539969086647034
2240,2240,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
2241,2241,lulesh,FAIL,-1.0,-1,-1,-1,0.0,1.0,0.5767219662666321,0.7536061406135559
2242,2242,lulesh,FAIL,9999.0,0,,0,-1.0,-1.0,-1.0,-1.0
